ID,EARNINGS,S,EXP,FEMALE,MALE,BYEAR,AGE,AGEMBTH,HHINC97,POVRAT97,HHBMBF,HHBMOF,HHOMBF,HHBMONLY,HHBFONLY,HHOTHER,MSA97NO,MSA97NCC,MSA97CC,MSA97NK,ETHBLACK,ETHHISP,ETHWHITE,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCGED,EDUCDO,PRMONM,PRMONF,PRMSTYUN,PRMSTYPE,PRMSTYAN,PRMSTYAE,PRFSTYUN,PRFSTYPE,PRFSTYAN,PRFSTYAE,SINGLE,MARRIED,COHABIT,OTHSING,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,FAITHM,ASVABAR,ASVABWK,ASVABPC,ASVABMK,ASVABNO,ASVABCS,ASVABC,ASVABC4,VERBAL,ASVABMV,HEIGHT,WEIGHT04,WEIGHT11,SF,SM,SFR,SMR,SIBLINGS,REG97NE,REG97NC,REG97S,REG97W,RS97RURL,RS97URBN,RS97UNKN,JOBS,HOURS,TENURE,CATGOV,CATPRI,CATNPO,CATMIS,CATSE,COLLBARG,URBAN,REGNE,REGNC,REGW,REGS,MSA11NO,MSA11NCC,MSA11CC,MSA11NK,MSA11NIC
2577,20.63,16,6.307693,1,0,1980,31,29,43500,273,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.1601282,-0.1891973,0.6593354,0.5707651,1.255595,1.347893,0.2167441,0.3354569,0.2503218,59442,65,120,118,15,13,15,13,1,0,1,0,0,0,1,0,6,40,4.288462,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1582,9.29,12,8.019231,1,0,1980,31,32,17000,135,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.2320043,0.323034,0.5114314,0.1541336,-0.2439887,-0.9280276,0.1013511,0.2110897,0.4446092,54430,65,180,180,16,12,16,,2,0,0,1,0,0,1,0,11,40,2.711539,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4711,8.5,16,4.442307,1,0,1982,29,26,70700,378,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12,8,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1.980277,2.286544,1.03292,2.001383,0.8982255,1.241279,2.000001,2.042451,1.769802,98417,64,140,160,13,13,13,13,2,0,0,0,1,0,1,0,7,32,0.2884615,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1350,10.47,9,6.192307,1,0,1983,28,19,16000,101,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,14,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-1.390818,-2.081029,-1.120476,-0.8980356,-0.395566,-0.1979377,-1.644528,-1.537001,-1.707681,9073,68,180,200,5,10,5,10,5,0,0,1,0,0,1,0,3,43,2.538461,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5644,27.81,18,3.326923,1,0,1980,31,28,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1.516609,1.342944,1.969343,1.327699,1.022645,0.9324175,1.743209,1.722176,1.765975,95516,64,125,132,12,16,12,16,1,0,0,1,0,1,0,0,11,37,0.2884615,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
1022,13.5,18,0.75,1,0,1981,30,25,42800,232,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0.2675098,0.6451395,0.4711064,-0.1152855,-0.7717857,0.1013474,0.4532992,0.3543283,0.5948763,66015,65,230,230,15,18,,18,3,0,0,0,1,0,1,0,9,40,1.711538,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
3522,12.21,11,6.903846,1,0,1984,27,18,29000,182,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,-0.3469688,-0.0879987,0.5856829,0.2286074,-0.3495959,0.6345705,-0.0543728,0.1055174,0.2650115,41490,64,140,166,10,13,11,13,2,0,0,1,0,1,0,0,3,48,5.115385,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4649,9.1,15,5.096154,1,0,1981,30,34,5330,42,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0.7544788,1.912058,2.00019,0.9787699,-0.3602905,-0.1349095,1.489225,1.579156,2.08592,87753,69,140,132,13,14,,14,5,0,0,0,1,1,0,0,19,25,0.3076923,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1543,19.83,18,5.192307,1,0,1982,29,22,54500,343,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13,13,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.4682225,1.325826,0.8138441,0.4737335,0.9297141,-0.6733997,0.8448277,0.8617054,1.140645,81827,62,130,145,16,12,16,12,1,0,0,1,0,0,1,0,8,55,5.057693,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3561,35.88,18,2.673077,1,0,1984,27,29,77610,488,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,12,,0,0,0,1,,,,,1,0,0,0,0,1,0,0,0,0,0.6845104,1.356494,1.635468,0.8699868,1.70277,0.9129048,1.197891,1.271611,1.595153,94859,69,161,141,16,16,16,16,1,0,0,1,0,0,1,0,8,40,4.25,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
901,23.08,17,5.769231,1,0,1984,27,25,70000,374,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13,11,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.5619689,-0.171094,1.190644,0.3579434,-0.1649506,0.7212188,0.5885549,0.5420926,0.5433106,60434,68,140,135,14,14,14,14,2,0,0,0,1,0,1,0,7,50,6.346154,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
4966,14.67,12,8.25,1,0,1984,27,32,46750,294,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,,0,1,0,0,,,,,0,0,0,1,0,0,1,0,0,0,-0.3533623,-0.1312538,0.2420562,0.080189,0.1392196,0.1723423,-0.1641961,-0.0460652,0.0586963,33532,64,130,144,9,12,9,12,2,1,0,0,0,1,0,0,6,40,1.653846,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
6467,15,14,2.923077,1,0,1983,28,22,29600,116,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0.2416466,-0.1413797,0.1061267,-0.6860094,-0.7674943,0.0838251,0.1226699,-0.1348401,-0.0191917,43743,72,158,150,12,13,12,13,2,0,0,0,1,0,1,0,8,16,0.3076923,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
5725,20.27,17,6.75,1,0,1981,30,21,34700,275,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,-0.5242144,0.1397379,0.2920647,-0.4873916,0.0325754,0.0016084,-0.1698853,-0.1628758,0.2298783,42162,64,125,145,12,13,,,2,0,0,1,0,1,0,0,4,37,4.173077,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5060,27.04,16,5.826923,1,0,1981,30,19,65240,410,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0.1982472,0.8249896,0.498908,0.1529277,0.2516768,0.5788482,0.4722942,0.4681082,0.7056121,71568,64,145,166,12,12,12,12,1,0,1,0,0,0,1,0,4,40,2.461539,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1612,17.5,14,9.5,1,0,1982,29,33,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12,12,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.3416165,1.52275,0.4068298,0.5659649,-1.215304,-0.9754221,0.3420334,0.602107,1.028609,63831,67,235,240,14,16,14,16,2,1,0,0,0,0,1,0,7,40,0.7692308,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1152,13.38,13,8.807693,1,0,1980,31,22,43200,272,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.4813495,0.2615663,0.2156233,-0.8286082,0.0303415,-0.8734828,-0.1338563,-0.2336631,0.2540822,35676,62,113,113,3,12,3,12,1,1,0,0,0,1,0,0,7,35,6.519231,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3955,14.96,10,11.5,1,0,1981,30,19,,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,-0.6712642,-1.78739,-1.263708,-1.075765,-0.6542392,-0.7975509,-1.207752,-1.343293,-1.627473,10529,66,135,157,12,12,,,2,0,0,1,0,1,0,0,5,40,4.442307,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
5190,37.5,20,1.980769,1,0,1981,30,25,65000,347,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1.312842,-0.0526335,0.9826543,1.191856,1.027682,1.075985,0.9766119,0.9605116,0.4955668,75905,68,143,149,14,12,14,12,2,0,1,0,0,0,1,0,7,30,6.826923,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
81,2.26,11,3.230769,1,0,1984,27,32,4810,29,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,,0,1,0,0,,,,,1,0,0,0,0,1,0,0,0,0,-1.101398,-1.909266,-1.867523,-1.462302,-1.362672,-1.308471,-1.64355,-1.774893,-2.014467,2390,69,175,154,12,12,,12,3,1,0,0,0,0,1,0,3,35,0.8846154,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1934,19.82,11,12.86539,1,0,1981,30,28,17000,134,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,-0.2066723,-0.3053343,-0.3762838,-0.2149379,0.1740268,0.1004124,-0.3013254,-0.3093462,-0.3638834,31742,64,160,195,14,10,14,,3,0,0,0,1,0,1,0,2,65,10.67308,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3745,24.5,15,1.923077,1,0,1984,27,21,43720,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,12,,0,0,1,0,,,,,1,0,0,0,0,1,0,0,0,0,-0.1807387,-0.1062114,-0.1349324,-0.210287,0.6285296,0.4715595,-0.1660369,-0.1775294,-0.1289885,48864,62,180,230,12,13,,13,3,0,0,1,0,0,1,0,2,40,7.288462,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
5206,15.38,16,6.75,1,0,1983,28,24,112500,891,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,15,15,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.245421,0.9593485,0.8434229,0.8087757,2.385489,1.802454,1.179379,1.07867,0.9609846,85560,63,112,125,14,14,14,14,0,0,1,0,0,1,0,0,2,40,1.076923,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5992,10,14,5.980769,1,0,1983,28,32,,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1.441966,-1.609776,-0.622273,-1.735539,-0.9537882,0.2571217,-1.406244,-1.514389,-1.190693,10521,65,127,135,12,12,12,12,2,0,0,1,0,1,0,0,1,35,8.423077,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
6090,10.5,13,3.576923,1,0,1980,31,21,21460,99,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.1366855,-0.3792921,-0.0668401,0.0269178,-0.6703215,-0.0793106,-0.0479175,-0.0796891,-0.2383042,39684,67,152,145,15,12,15,12,3,0,0,1,0,0,1,0,4,40,0.7115384,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
6419,15.77,12,8.557693,1,0,1984,27,25,35000,220,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,11,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0848367,0.2534888,0.367719,-0.2283092,-0.2684838,0.2169132,0.1236301,0.0855764,0.3308838,60029,67,240,179,14,12,14,12,1,0,0,0,1,0,1,0,3,50,2.923077,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3079,22.1,20,3.557692,1,0,1982,29,22,40600,254,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,12,,1,0,0,0,,,,,0,1,0,0,0,0,1,0,0,0,0.3339597,0.4220223,1.418805,0.922169,-0.5528887,0.7469468,0.6889229,0.8659952,0.981279,79945,65,149,170,18,16,,16,2,0,1,0,0,0,1,0,7,50,2.942308,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
5194,21.5,16,9.384615,1,0,1980,31,28,84000,438,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.418576,1.972419,0.8828596,1.273632,-0.4876545,1.142493,1.563754,1.551729,1.522263,91638,70,195,190,16,16,16,16,2,0,1,0,0,0,1,0,4,20,8.711538,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
6093,9,17,7.057693,1,0,1981,30,23,35000,220,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0.4827564,1.934824,1.156136,0.7105567,1.467698,0.4504341,1.114216,1.198243,1.647946,87411,70,250,280,15,15,15,15,1,0,0,1,0,0,1,0,15,32,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5978,14.69,16,5.076923,1,0,1984,27,30,86750,452,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,11,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.4404931,-0.0026268,1.132817,0.5911723,0.2115939,0.68444,0.5521975,0.6043251,0.6023124,63365,69,149,158,14,12,14,12,1,0,0,1,0,0,1,0,3,55,1.346154,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4290,12.5,13,9.038462,1,0,1980,31,33,145900,760,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.0263479,0.708915,0.9595919,1.151717,-0.5786582,1.035585,0.4435568,0.781184,0.8893844,76579,66,125,145,16,14,16,14,3,0,0,1,0,0,1,0,9,25,0.5,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5410,19.71,16,5,1,0,1984,27,27,68500,366,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,9,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.212706,-0.1460516,0.5612175,-0.3926296,-0.3067318,0.1464725,-0.0032606,-0.0538442,0.2210064,50760,65,150,150,12,20,12,20,2,0,1,0,0,1,0,0,4,40,4.557693,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
922,32.21,18,5.384615,1,0,1982,29,35,103500,820,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,13,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0643686,0.5426812,0.9161537,1.086489,1.042315,0.181551,0.4357971,0.7296438,0.7775711,71471,63,120,130,16,16,16,16,1,0,0,0,1,0,1,0,2,40,6.115385,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3116,26.66,12,6.269231,1,0,1982,29,18,,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,-0.5462074,-1.266065,-0.2526222,-0.7263351,-0.3708812,0.8311016,-0.7179388,-0.781701,-0.8102729,17958,67,140,145,10,11,10,11,2,0,1,0,0,0,1,0,2,50,6,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0
4561,22.89,12,12.57692,1,0,1980,31,28,246474,1627,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.0572496,0.3298638,-0.1546929,-0.1649659,-0.6833456,-2.988262,0.0162266,-0.0137934,0.0930225,44799,68,132,154,14,12,14,12,1,0,0,0,1,1,0,0,8,42,5.557693,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6431,15.11,17,8.711538,1,0,1980,31,24,63500,386,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3103747,-0.0252833,0.6092927,0.9873968,1.522506,0.2626074,0.3306055,0.5259516,0.3110468,70181,66,110,130,12,12,12,12,1,0,0,0,1,0,1,0,9,35,3.096154,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2997,25,20,2.673077,1,0,1980,31,39,,,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,,0,1,0,0,,,,,0,1,0,0,0,0,1,0,0,0,1.192673,1.564911,1.359934,0.7902123,1.493161,1.58228,1.45872,1.372706,1.55936,91391,68,130,133,16,18,,18,1,0,1,0,0,0,1,0,6,30,0.4807692,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4512,28,17,6.519231,1,0,1982,29,,20550,190,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,8,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4607635,-0.6536636,0.1132458,1.323959,-0.209976,0.8111538,0.1042782,0.347566,-0.2885844,61275,66,118,125,14,12,,12,0,0,0,0,1,0,1,0,6,36,2.942308,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
609,29,17,5.807693,1,0,1982,29,30,103577,630,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,9,11,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.3980922,-0.0617518,0.2377966,0.8044945,0.5595992,1.2045,-0.1708507,0.1623579,0.0934886,50530,67,200,195,12,14,12,14,1,0,0,0,1,0,1,0,6,40,4.557693,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
5884,2.13,12,11.30769,1,0,1980,31,23,54400,224,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.5735723,0.4778417,0.1466755,0.5675848,0.4578283,-0.9327029,0.4863824,0.4934614,0.3326486,73256,62,125,135,13,14,13,14,4,0,0,1,0,1,0,0,11,30,1.884615,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1495,16,16,6.384615,1,0,1980,31,26,126400,675,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.6204578,1.404411,0.7994551,1.249249,0.6127985,1.260933,0.9461321,1.139283,1.174879,86973,63,124,128,17,17,17,17,2,0,0,1,0,0,1,0,8,40,1.211538,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2184,50,15,10,1,0,1981,30,22,43300,272,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,-0.1320819,-1.205723,-0.3384737,0.1317251,0.0350483,0.717236,-0.497357,-0.4328427,-0.8238769,29951,65,170,150,12,12,12,12,1,1,0,0,0,0,1,0,5,24,5.942307,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
5728,9.5,16,3.326923,1,0,1984,27,33,14000,129,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,,0,0,0,1,,,,,1,0,0,0,0,1,0,0,0,0,-0.9202496,-2.024233,-0.5463949,-0.5071238,-0.6916842,-0.6857253,-1.21256,-1.119393,-1.371249,17434,64,115,120,12,12,,12,4,0,0,1,0,1,0,0,1,32,7.038462,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
892,12,12,4.403846,1,0,1983,28,27,,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,-1.037047,-0.7264618,-0.3353614,-1.98573,-1.013963,-0.6271273,-0.8621505,-1.143626,-0.566638,15783,63,118,158,11,12,11,12,8,0,0,0,1,0,1,0,5,40,1.096154,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5928,2.74,13,4.615385,1,0,1981,30,30,39000,120,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,-0.0191306,-0.1311756,-0.3829562,-0.0686398,1.260796,0.2553196,-0.1522349,-0.1690597,-0.2745668,34232,66,106,110,10,12,10,12,7,0,0,1,0,0,1,0,10,20,0.7115384,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2937,14.5,18,1.423077,1,0,1984,27,31,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,12,8,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.5555754,0.1146172,0.9304217,0.2222466,0.1510896,-0.3017299,0.5920452,0.509464,0.5569032,77605,68,155,150,20,16,20,16,2,0,1,0,0,0,1,0,4,40,0.9615384,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
4635,8.75,15,7.692307,1,0,1983,28,35,53500,190,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,9,11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0093507,-0.6331218,0.1806348,-0.5980185,0.2821812,0.2022653,-0.1196433,-0.2919761,-0.241693,39890,59,110,110,7,12,7,12,5,0,0,0,1,0,1,0,7,20,1.884615,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3900,25.64,12,10.92308,1,0,1982,29,21,70000,440,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,14,7,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.2265342,0.6451275,1.179712,0.8097951,0.762709,-0.1117442,0.3764981,0.6732321,0.972753,70455,67,125,135,12,12,12,12,1,0,0,1,0,1,0,0,3,60,4.903846,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8810,22.11,15,4.615385,1,0,1980,31,22,,,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.286932,0.3719806,0.412458,1.112492,0.9273549,1.551111,0.3727971,0.6104834,0.4179311,63728,66,140,208,14,14,14,14,2,0,0,0,1,0,1,0,7,40,2.192308,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2708,7.4,15,4.461538,1,0,1984,27,23,55500,265,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,11,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.351562,1.041187,0.9693438,0.6515998,0.5238423,0.7667248,1.2948,1.122526,1.071778,92658,66,135,128,12,12,12,12,3,0,1,0,0,1,0,0,4,43,1.807692,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
8889,20,17,4.653846,1,0,1983,28,35,83000,522,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.9843543,1.653707,1.311601,1.889049,0.4716075,0.4824697,1.355352,1.633223,1.580938,96422,63,140,150,18,17,18,17,1,0,1,0,0,1,0,0,10,20,2.25,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2353,8.81,14,6.75,1,0,1981,30,40,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,-0.1310163,0.0976211,-0.2205953,0.551537,1.00592,-0.0233264,-0.1062396,0.0826339,-0.0659714,53985,60,146,155,12,12,12,12,5,1,0,0,0,0,1,0,8,35,1.423077,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5425,15.59,18,6.807693,1,0,1980,31,26,27000,214,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,0,0,0,1,,,,,0,1,0,0,0,1,0,0,0,0,0.4190636,-0.0366662,0.5481294,0.3979638,0.9616462,-1.149635,0.3704032,0.3711239,0.2723595,57696,62,212,260,9,12,,12,3,0,1,0,0,0,1,0,3,38,10.75,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4105,15,16,2.788461,1,0,1981,30,26,49912,395,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,-0.9674948,0.3776408,-0.3518185,-0.5478191,0.7708268,1.065076,-0.5250572,-0.4174346,0.0133784,28184,66,128,100,14,16,,16,1,0,0,1,0,0,1,0,1,40,1.788462,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2635,16.83,18,3.307692,1,0,1982,29,19,39500,248,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,15,13,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.8390436,0.795382,1.169703,0.6772787,0.9110847,0.9741648,1.000647,0.9735766,1.047543,87933,71,262,275,12,14,16,14,2,0,1,0,0,1,0,0,8,40,1.846154,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
939,34,14,11.28846,1,0,1980,31,29,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.3119227,-0.2563565,0.3401741,0.0237374,0.153823,1.686694,-0.1488371,-0.0578172,0.0443059,41292,64,140,140,16,12,16,12,2,0,0,0,1,0,1,0,7,40,4.096154,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3475,16.16,16,4.692307,1,0,1984,27,31,80000,382,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,11,10,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.9168063,0.7827946,1.570969,0.960098,1.089648,1.317783,1.150186,1.183243,1.254816,93375,69,180,220,16,13,16,13,3,0,0,1,0,0,1,0,6,45,4.115385,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
